prune_type,layer,sparsity,sm,sm_ub,rm,rm_ub,ism,irm,ism_norm,irm_norm,t1m,t2m,ep,imax_ep,i_mean_ep,num_sub_regulars,random_factor,copeland_score,compatibility,overlap_coefs
ERK,features.0,1.0,12.738790102350228,12.738793927508956,13.036269621627827,13.036273446786556,12.7387936963457,13.0362732156233,0.9999999818535996,0.9999999822676889,41.569217681884766,3.825158728432143e-06,2.3703703703703702,2.3703703703703702,2.3703703703703702,2.3703703703703702,-0.9759437441825867,0.1019693985581398,1.0,1.0
ERK,features.3,0.10196940104166667,-0.8282210098913723,8.962683988887925,0.15816235045062577,9.949067349229923,0.2436898526195773,0.06470959734815736,0.04695503619929616,0.00941836565741096,21.082426071166992,9.790904998779297,0.1111111111111111,1.9393939393939394,1.0289603432424232,1.0289603432424232,0.028059005737304688,0.7731654047966003,1.0,0.0
ERK,features.7,0.0776638454861111,-0.08432778361438409,9.272853765457882,0.24616135485374713,9.603342903926013,0.1624665381824458,0.013803254132739381,0.03176931131374531,0.0007897901231744853,22.4964542388916,9.357181549072266,0.2222222222222222,4.392857074737549,2.759023904800415,2.759023904800415,0.006633639335632324,0.689853847026825,1.0,0.0
ERK,features.10,0.05229356553819445,-1.0701863773041538,9.074202775222702,-0.061372876871928383,10.083016275654927,0.02748827797117598,-0.15304754521108554,0.0046368473929714275,-0.03539740017544263,21.585289001464844,10.144389152526855,0.1111111111111111,3.324324369430542,1.3234025239944458,1.3234025239944458,0.01730840653181076,0.7306300401687622,1.0,0.0
ERK,features.14,0.03751966688368055,-0.5299581149828949,9.097286834357925,-0.19591468995502836,9.431330259385792,-0.02130235972111486,-0.22014777721908438,-0.004921298342793103,-0.047266641041648016,21.690156936645508,9.62724494934082,0.2222222222222222,3.3466665744781494,2.177478313446045,2.177478313446045,0.006989320274442434,0.6854813694953918,1.0,0.0
ERK,features.17,0.025102403428819444,-1.244607041812296,8.920583654904013,-0.2932068672431498,9.871983829473159,-0.03293891078049488,-0.21549720067476436,-0.00792837762018333,-0.048564075114870604,20.894203186035156,10.165190696716309,0.11140121519565582,3.5,1.385556936264038,1.385556936264038,0.009790582582354546,1.010142207145691,1.0,0.0
ERK,features.20,0.024990505642361112,-1.2962963431863148,8.921496167800013,-0.3726822971361976,9.84511021385013,-0.08606185777024378,-0.29986098153709023,-0.018639459808597783,-0.06708937636398796,20.898273468017578,10.217792510986328,0.1111111111111111,2.963855504989624,1.3317506313323975,1.3317506313323975,0.010297019965946674,0.7796372175216675,1.0,0.0
ERK,features.24,0.019070095486111112,-0.6378002596962737,9.170953707588883,-0.2956960732681573,9.513057894016999,-0.1561897764028105,-0.34443483309346756,-0.03139064150962969,-0.0723823710390826,22.02659797668457,9.808753967285156,0.2222222222222222,4.407079696655273,2.5097014904022217,2.5097014904022217,0.0039964220486581326,0.6765743494033813,1.0,0.0
ERK,features.27,0.012627919514973959,-1.3129850756296193,8.948053704582783,-0.3590260264183591,9.902012753794043,-0.16905456270536245,-0.38769883412402173,-0.035968720889457524,-0.08564481882992589,21.016916275024414,10.261038780212402,0.11125597357749939,3.3333332538604736,1.3373955488204956,1.3373955488204956,0.005148405209183693,1.0007468461990356,1.0,0.0
ERK,features.30,0.012398189968532987,-1.3549390529627843,8.866849353409286,-0.41539963765018584,9.806388768721884,-0.1769029626584025,-0.3781507366658513,-0.03603709801547152,-0.08167915117842847,20.655254364013672,10.22178840637207,0.11125597357749939,3.607407331466675,1.4052413702011108,1.4052413702011108,0.005247367545962334,1.0204263925552368,1.0,0.0
