Unnamed: 0,val_acc,test_acc,epoch,train_loss,prune_type
0,0.046,0.0493,1,4.320712176731655,ERK
1,0.0856,0.0936,2,3.965268927982875,ERK
2,0.126,0.1227,3,3.7266381399972097,ERK
3,0.1626,0.1676,4,3.423064810889108,ERK
4,0.2242,0.2276,5,3.1235253729139054,ERK
5,0.247,0.2409,6,2.897848803656442,ERK
6,0.2604,0.2624,7,2.700075976508004,ERK
7,0.321,0.3336,8,2.5577286188943047,ERK
8,0.2798,0.3078,9,2.4221782411847794,ERK
9,0.2902,0.3095,10,2.305715524128505,ERK
10,0.374,0.3896,11,2.203039766720363,ERK
11,0.3834,0.3926,12,2.111253320830209,ERK
12,0.339,0.3518,13,2.045070241519383,ERK
13,0.402,0.4196,14,1.9836837141854424,ERK
14,0.3022,0.3146,15,1.9149143736703056,ERK
15,0.384,0.4185,16,1.8725787850788664,ERK
16,0.4076,0.4213,17,1.8180149248668125,ERK
17,0.4316,0.4558,18,1.7937158032826015,ERK
18,0.4694,0.4912,19,1.7307256044660295,ERK
19,0.3956,0.4143,20,1.7026124150412425,ERK
20,0.438,0.4491,21,1.677534008707319,ERK
21,0.4638,0.4868,22,1.6418804454803466,ERK
22,0.453,0.4769,23,1.6130555180140904,ERK
23,0.4684,0.4971,24,1.5877761105128696,ERK
24,0.4424,0.4637,25,1.5831466361454556,ERK
25,0.4814,0.4999,26,1.5589333302634103,ERK
26,0.4948,0.5088,27,1.5239018842152188,ERK
27,0.5016,0.5152,28,1.4973201853888376,ERK
28,0.4582,0.4767,29,1.4821801342282976,ERK
29,0.4928,0.4994,30,1.475891560145787,ERK
30,0.5,0.5053,31,1.4435379246303013,ERK
31,0.4956,0.5244,32,1.441877055168152,ERK
32,0.4912,0.5018,33,1.4250961242403304,ERK
33,0.4612,0.4784,34,1.412385360172817,ERK
34,0.445,0.4749,35,1.4030956200190954,ERK
35,0.5056,0.536,36,1.374119828087943,ERK
36,0.5092,0.5322,37,1.3798702539716448,ERK
37,0.512,0.5278,38,1.3768290948867798,ERK
38,0.5144,0.531,39,1.359665126459939,ERK
39,0.4868,0.4914,40,1.338556378228324,ERK
40,0.4908,0.5095,41,1.3257589210782732,ERK
41,0.5208,0.5428,42,1.3378350387300764,ERK
42,0.4822,0.4919,43,1.3173220201901028,ERK
43,0.4764,0.4977,44,1.3018078892571583,ERK
44,0.485,0.4944,45,1.3051880877358573,ERK
45,0.4888,0.4999,46,1.2937870740890502,ERK
46,0.4664,0.4972,47,1.2869362098830086,ERK
47,0.4808,0.4992,48,1.2935606792994907,ERK
48,0.533,0.549,49,1.2601409837177822,ERK
49,0.4782,0.5179,50,1.2576521359171189,ERK
50,0.4828,0.4948,51,1.2664920571872167,ERK
51,0.52,0.5424,52,1.2545048230034963,ERK
52,0.5136,0.5485,53,1.246665714468275,ERK
53,0.5416,0.5491,54,1.2520069629805428,ERK
54,0.5458,0.5713,55,1.2240804270335606,ERK
55,0.521,0.5432,56,1.2296907986913408,ERK
56,0.4822,0.5099,57,1.2382995111601691,ERK
57,0.5084,0.5227,58,1.2221557695525034,ERK
58,0.4788,0.5009,59,1.21534446648189,ERK
59,0.4922,0.5143,60,1.223595437662942,ERK
60,0.5246,0.5332,61,1.2225908664294651,ERK
61,0.5154,0.5238,62,1.2040965611594063,ERK
62,0.5466,0.5607,63,1.2048180150985717,ERK
63,0.528,0.5509,64,1.204683405331203,ERK
64,0.5082,0.5132,65,1.1861585402488708,ERK
65,0.5142,0.532,66,1.1978056042534964,ERK
66,0.5004,0.5202,67,1.1899455557550702,ERK
67,0.5278,0.5487,68,1.1920321668897356,ERK
68,0.5278,0.5484,69,1.1783871957233971,ERK
69,0.524,0.543,70,1.1845600022588458,ERK
70,0.5362,0.5561,71,1.1704824703080314,ERK
71,0.4958,0.5139,72,1.1816118053027562,ERK
72,0.5436,0.5567,73,1.173643172468458,ERK
73,0.4978,0.5096,74,1.169080961091178,ERK
74,0.5196,0.5431,75,1.152712506566729,ERK
75,0.5256,0.5399,76,1.1663395919118609,ERK
76,0.5242,0.5446,77,1.1542110099111285,ERK
77,0.5104,0.5286,78,1.1603885395186289,ERK
78,0.4978,0.5205,79,1.1635691060338702,ERK
79,0.5148,0.5321,80,1.1402934367316109,ERK
80,0.5328,0.551,81,1.147054729121072,ERK
81,0.5344,0.5563,82,1.142531556061336,ERK
82,0.5292,0.5595,83,1.1495403725760325,ERK
83,0.52,0.5292,84,1.1384217265674046,ERK
84,0.503,0.5296,85,1.1434434260640824,ERK
85,0.5232,0.5386,86,1.138654282433646,ERK
86,0.5086,0.5337,87,1.1255817798205785,ERK
87,0.518,0.5313,88,1.1273428930555072,ERK
88,0.4948,0.5176,89,1.123141736984253,ERK
89,0.532,0.5421,90,1.1421354961395265,ERK
90,0.5164,0.5406,91,1.1200480355535234,ERK
91,0.5118,0.5273,92,1.1085779431888034,ERK
92,0.549,0.553,93,1.1326780087607249,ERK
93,0.519,0.5304,94,1.1266199469566345,ERK
94,0.469,0.4866,95,1.126051149368286,ERK
95,0.5212,0.5358,96,1.12613443170275,ERK
96,0.5094,0.5297,97,1.1364477116721017,ERK
97,0.513,0.529,98,1.1078821897506714,ERK
98,0.4904,0.5057,99,1.1012429598399571,ERK
99,0.5638,0.5786,100,1.1000433669771468,ERK
100,0.5172,0.5401,101,1.0948664276940483,ERK
101,0.5236,0.546,102,1.103214326245444,ERK
102,0.572,0.5872,103,1.1156529130254471,ERK
103,0.5182,0.5449,104,1.090208431652614,ERK
104,0.5352,0.5459,105,1.0891370150021145,ERK
105,0.5574,0.5758,106,1.0972591543197632,ERK
106,0.5044,0.5247,107,1.1003346003804888,ERK
107,0.5206,0.5384,108,1.103594755785806,ERK
108,0.5122,0.5264,109,1.104810246740069,ERK
109,0.5526,0.5699,110,1.1040426996776036,ERK
110,0.5588,0.576,111,1.0916362874848502,ERK
111,0.5552,0.5735,112,1.096067237513406,ERK
112,0.5522,0.5736,113,1.0848114371299744,ERK
113,0.4966,0.5092,114,1.0966146390778675,ERK
114,0.5584,0.5707,115,1.0984828203065056,ERK
115,0.522,0.5487,116,1.1020658145632063,ERK
116,0.535,0.5485,117,1.0647218097959246,ERK
117,0.5364,0.5599,118,1.074220049381256,ERK
118,0.4898,0.5081,119,1.0889152724402291,ERK
119,0.5618,0.5764,120,1.0900519738878522,ERK
120,0.5082,0.5279,121,1.0884995341300965,ERK
121,0.5384,0.5466,122,1.068027982030596,ERK
122,0.4918,0.5042,123,1.0779268676894052,ERK
123,0.5392,0.5525,124,1.1074764135905677,ERK
124,0.539,0.5624,125,1.0766867545672825,ERK
125,0.6914,0.7113,126,0.6200883790424891,ERK
126,0.688,0.7125,127,0.4593209150859287,ERK
127,0.7002,0.7207,128,0.3990155158724103,ERK
128,0.703,0.7198,129,0.364228749530656,ERK
129,0.6974,0.7172,130,0.3303446955340249,ERK
130,0.7024,0.7262,131,0.3062867379188537,ERK
131,0.702,0.7199,132,0.2782591059378215,ERK
132,0.6968,0.7267,133,0.257525725705283,ERK
133,0.7,0.7245,134,0.2387531724146434,ERK
134,0.7048,0.7203,135,0.2204490895782198,ERK
135,0.706,0.7221,136,0.2089939048034804,ERK
136,0.7044,0.7218,137,0.1955961346626281,ERK
137,0.7026,0.7198,138,0.1785973707267216,ERK
138,0.6968,0.7157,139,0.1675404781528881,ERK
139,0.701,0.7167,140,0.1574770644732884,ERK
140,0.6974,0.7177,141,0.1502690726944378,ERK
141,0.6994,0.7174,142,0.1378608390263148,ERK
142,0.6974,0.7154,143,0.1324385370952742,ERK
143,0.6998,0.7117,144,0.1250622372967856,ERK
144,0.7026,0.7118,145,0.1202953304350376,ERK
145,0.6932,0.7132,146,0.1197427323247705,ERK
146,0.693,0.7127,147,0.1033930547535419,ERK
147,0.6952,0.7103,148,0.1039041511927332,ERK
148,0.6924,0.7117,149,0.0994739306611674,ERK
149,0.6956,0.7132,150,0.0973471347774778,ERK
150,0.7016,0.7126,151,0.0933937627077102,ERK
151,0.6902,0.7047,152,0.0888437866313116,ERK
152,0.6942,0.708,153,0.0930147023711885,ERK
153,0.6944,0.7071,154,0.0869755549090249,ERK
154,0.6956,0.7073,155,0.0860965236595698,ERK
155,0.6976,0.7054,156,0.0807034535439951,ERK
156,0.6892,0.7064,157,0.0830022499178137,ERK
157,0.6924,0.7085,158,0.0806349469082696,ERK
158,0.6916,0.7099,159,0.0734446992405823,ERK
159,0.6874,0.7072,160,0.0754919694576944,ERK
160,0.6852,0.7083,161,0.0737035121342965,ERK
161,0.6926,0.7076,162,0.0718393074082476,ERK
162,0.6858,0.7068,163,0.0712924695014953,ERK
163,0.6802,0.7048,164,0.0745822824963501,ERK
164,0.6924,0.7104,165,0.0762142191561205,ERK
165,0.6866,0.7104,166,0.0730286267825535,ERK
166,0.6896,0.7094,167,0.0680615367846829,ERK
167,0.6816,0.7009,168,0.0672800205967256,ERK
168,0.6898,0.7038,169,0.0655984979122877,ERK
169,0.6846,0.7069,170,0.0741079554281064,ERK
170,0.6856,0.7104,171,0.0658363224459546,ERK
171,0.68,0.711,172,0.065135546369212,ERK
172,0.6856,0.6967,173,0.073040315455624,ERK
173,0.6876,0.7055,174,0.0675828095312629,ERK
174,0.6794,0.702,175,0.0707723031938076,ERK
175,0.6786,0.7008,176,0.0734637294177498,ERK
176,0.6856,0.7026,177,0.0697335434385708,ERK
177,0.6912,0.7012,178,0.0671787317842245,ERK
178,0.6808,0.7002,179,0.0751616369187831,ERK
179,0.6828,0.7014,180,0.0733161329690899,ERK
180,0.6778,0.7003,181,0.0748590010777115,ERK
181,0.6908,0.6995,182,0.0682103054864066,ERK
182,0.6826,0.7025,183,0.0733984480372497,ERK
183,0.6772,0.7019,184,0.0756127262541226,ERK
184,0.6782,0.7011,185,0.0762155282497406,ERK
185,0.6774,0.6978,186,0.0747711723936455,ERK
186,0.6784,0.7016,187,0.0738608822758708,ERK
187,0.7018,0.7195,188,0.041275106742978,ERK
188,0.7062,0.7252,189,0.0289405241954539,ERK
189,0.706,0.7257,190,0.0236735075765422,ERK
190,0.7006,0.7247,191,0.0210694403600479,ERK
191,0.7048,0.7266,192,0.0178788352025938,ERK
192,0.7074,0.726,193,0.0159682714819375,ERK
193,0.7072,0.7255,194,0.0147900626861623,ERK
194,0.712,0.7272,195,0.0146769868768751,ERK
195,0.7086,0.7256,196,0.0143264095378773,ERK
196,0.7108,0.7284,197,0.0127452381726886,ERK
197,0.71,0.7279,198,0.0128314382203721,ERK
198,0.704,0.7288,199,0.0118984739575535,ERK
199,0.7102,0.7264,200,0.0121121149363794,ERK
200,0.7126,0.7266,201,0.0110775891199175,ERK
201,0.7112,0.7279,202,0.0110243747276919,ERK
202,0.7076,0.7307,203,0.0112182074213134,ERK
203,0.7044,0.7286,204,0.0094305795690576,ERK
204,0.7084,0.728,205,0.0087851649303255,ERK
205,0.7024,0.7288,206,0.0090830498834007,ERK
