prune_type,layer,sparsity,sm,sm_ub,rm,rm_ub,ism,irm,ism_norm,irm_norm,t1m,t2m,ep,imax_ep,i_mean_ep,num_sub_regulars,random_factor,copeland_score,compatibility,overlap_coefs
ERK,conv1,1.0,19.595392770025423,19.595393889124093,20.020298787689676,20.020299906788345,19.59539119706854,20.02029799342545,0.9999999023564935,0.9999999044288596,96.994865,1.1190987e-06,0.43537414965986393,0.43537414965986393,0.43537414965986393,0.43537414965986393,-0.9896901249885559,0.9872775673866272,1.0,1.0
ERK,layer1.0.conv1,0.9872775607638888,23.431163674884257,27.464959031634745,27.677865411881328,31.711660768631816,14.041742082351977,14.879335905917562,0.84222462763569,0.8532638782114018,189.581,4.0337954,0.1111111111111111,12.8,3.289428866930565,3.289428866930565,-0.9608824253082275,0.9992058873176575,1.0,0.9272295476368672
ERK,layer1.0.conv2,0.9864637586805556,23.32862009084846,27.453505173093333,27.573633694026793,31.698518776271666,13.964289714613296,14.829356922250668,0.8341268250119374,0.8479839968713666,189.42374,4.124885,0.1111111111111111,16.0,3.914952240942474,3.914952240942474,-0.9591009616851807,0.9992278218269348,1.0,0.9173653277744203
ERK,layer1.1.conv1,0.9856770833333334,23.372567771674394,27.44254696250081,27.615830211766657,31.685809402593073,14.261414399188826,15.028194431164792,0.8474269669838257,0.8570666547400408,189.27335,4.069979,0.1111111111111111,10.666666666666666,2.7819473707699425,2.7819473707699425,-0.9589001536369324,1.0008158683776855,1.0,0.9133714314870917
ERK,layer1.1.conv2,0.9864637586805556,23.57954061109697,27.453432918378464,27.82462646899017,31.698518776271666,14.004211626249305,14.871679965902112,0.8373280397022242,0.8505682655838536,189.42274,3.8738923,0.1111111111111111,16.0,3.917265763734844,3.917265763734844,-0.9617149829864502,1.0001583099365234,1.0,0.9204270712669874
ERK,layer1.2.conv1,0.9865993923611112,23.018625977179877,27.455412628791205,27.263922714104293,31.70070936571562,14.191298676485497,14.928777596424894,0.8442323810651178,0.8513488355293564,189.44992,4.4367867,0.1111111111111111,5.333333333333333,1.9825409317999192,1.9825409317999192,-0.9557594656944275,1.0006599426269531,1.0,0.9203053585593416
ERK,layer1.2.conv2,0.9872233072916666,23.292791303400577,27.464316781763614,27.539259375272668,31.710784853635705,14.169179430400686,14.95049516727176,0.8432829997521392,0.8528468889408611,189.57217,4.1715255,0.1111111111111111,10.666666666666666,2.7937565537705074,2.7937565537705074,-0.9593566060066223,0.7376668453216553,1.0,0.9273757349311703
ERK,layer2.0.conv1,0.7282172309027778,12.613649377133395,28.077385911252048,14.595088213911435,30.058824748030087,5.513166488074071,6.808112575350802,0.44243500993898494,0.5019890575356974,198.0849,15.463737,0.2222222222222222,32.0,8.778419224146537,8.778419224146537,-0.5043671727180481,0.6616844534873962,1.0,0.08189373586238666
ERK,layer2.0.conv2,0.4815199110243056,4.911961544869396,27.1845331085901,9.045310557241933,31.317882120962636,2.9935917012153057,3.601285858070539,0.2542232788113256,0.3006504729604644,185.74971,22.272572,0.1111111111111111,21.333333333333332,5.811650276184082,5.811650276184082,-0.15595515072345734,1.0008949041366577,1.0,0.0037807002650838075
ERK,layer2.0.downsample.0,1.0,18.921896027153764,18.921911288414833,19.206666341517348,19.206681602778417,18.92190706399575,19.20668060399339,0.9999999472154171,0.9999999479980433,90.50968,1.5261261e-05,2.0,2.0,2.0,2.0,-0.9889514446258545,0.4814724326133728,1.0,1.0
ERK,layer2.1.conv1,0.4814724392361111,4.750613690434914,27.18480253320835,8.882141013233692,31.31632985600713,2.8930890254053714,3.4781703072008106,0.24421182113790296,0.2886927018332083,185.75337,22.434189,0.1111111111111111,18.14285659790039,5.126858711242676,5.126858711242676,-0.15120366215705872,1.0000909566879272,1.0,0.004212448215226022
ERK,layer2.1.conv2,0.4809909396701389,4.818855054583093,27.168979413713952,8.950457129970161,31.30058148910102,3.077915531102974,3.6549131706910276,0.2607265610260216,0.3026095295800271,185.53836,22.350124,0.1111111111111111,18.285714285714285,4.977354526519775,4.977354526519775,-0.15317317843437195,1.004258632659912,1.0,0.0018627455261969867
ERK,layer2.2.conv1,0.4826117621527778,4.7146135226637185,27.21704348482192,8.851132551963058,31.35356251412126,3.116504224749774,3.6369876300591657,0.26069596857033916,0.29810176624468526,186.19186,22.50243,0.1111111111111111,21.333333333333332,4.685525417327881,4.685525417327881,-0.150346577167511,0.9992690682411194,1.0,0.003199039079298781
ERK,layer2.2.conv2,0.4818386501736111,4.958055886440572,27.19295922201186,9.09339893397668,31.32830226954797,3.1541399590426282,3.6974129704714693,0.26601271814701843,0.30459927524118435,185.86426,22.234903,0.1111111111111111,14.222222222222221,4.71835470199585,4.71835470199585,-0.15736539661884308,0.9973122477531433,1.0,0.0035059243902498477
ERK,layer2.3.conv1,0.4800482855902778,5.013894727709598,27.141885450365848,9.141736333432142,31.269727056088392,3.0892633218050403,3.6535667355734085,0.2602008528474111,0.3013877326306698,185.17049,22.12799,0.1111111111111111,21.333333333333332,5.058544125740653,5.058544125740653,-0.15866287052631378,1.0110323429107666,1.0,0.00374291699810925
ERK,layer2.3.conv2,0.4848971896701389,4.735384194432349,27.279815880833716,8.883684396343345,31.42811608274471,3.180637938874423,3.67785704971663,0.2649250427278823,0.2993739474021873,187.04709,22.544432,0.1111111111111111,16.0,4.385658236311542,4.385658236311542,-0.15140019357204437,0.7421792149543762,1.0,0.002607832996308543
ERK,layer3.0.conv1,0.3594902886284722,4.134476172736839,27.935423362067894,6.065660278023454,29.86660746735451,1.4012015150010526,2.837891914762708,0.11576075925304367,0.21888490214458914,196.09697,23.800947,0.2222222222222222,31.75,9.76872444152832,9.76872444152832,-0.09686406701803207,0.6637499332427979,1.0,0.00028619852714023515
ERK,layer3.0.conv2,0.23822191026475695,0.022857506851782006,27.067693551163305,4.1066295392206165,31.15146558353214,1.1384637492798857,1.6574013027795507,0.09448105459224346,0.13877655944177533,184.16501,27.044836,0.1111111111111111,15.058823529411764,4.656490957095946,4.656490957095946,0.0011736551532521844,0.9990305304527283,1.0,0.0
ERK,layer3.0.downsample.0,1.0,26.834259269425992,26.8342600913168,27.23814627036515,27.238147092255957,26.834257491660914,27.23814676712371,0.9999999878836877,0.9999999880633492,181.01938,8.218908e-07,2.0,2.0,2.0,2.0,-0.9944757223129272,0.2376539409160614,1.0,1.0
ERK,layer3.1.conv1,0.23765394422743055,0.029550903053351618,27.041433685035773,4.102219947177662,31.114102729160084,1.0428248023327795,1.6113963918270195,0.08643210926056609,0.1361618248162495,183.80978,27.011883,0.1111111111111111,22.909090042114258,5.130641460418701,5.130641460418701,0.0011617607669904828,1.006134033203125,1.0,0.0
ERK,layer3.1.conv2,0.2387610541449653,-0.270023265351341,27.102958759795143,3.8139087876395337,31.186890812786018,0.9894910642397384,1.566569118803705,0.08191813746015703,0.13339439105785023,184.6426,27.372982,0.1111111111111111,15.375,5.235633850097656,5.235633850097656,0.006447315216064453,1.0036234855651855,1.0,0.0
ERK,layer3.2.conv1,0.23930189344618055,-0.23388782869526992,27.13263591398051,3.8558633690996658,31.222387111775447,1.0120904653176823,1.600496151210503,0.08336687427871514,0.13588315046920807,185.04498,27.366524,0.1111111111111111,21.0,5.372366428375244,5.372366428375244,0.005791399162262678,0.9958178400993347,1.0,0.0
ERK,layer3.2.conv2,0.2379726833767361,-0.1553134626540107,27.061004667839153,3.9187578140854598,31.135075944578624,1.0098596579603714,1.6067164900962192,0.08351124773877285,0.13730538435763368,184.0745,27.216318,0.1111111111111111,20.91666603088379,5.5638628005981445,5.5638628005981445,0.0044517782516777515,1.0031123161315918,1.0,0.0
ERK,layer3.3.conv1,0.2384270562065972,-0.06611957528156154,27.082098579625665,4.016731589803545,31.16494974471077,1.1572292084311875,1.6842115017976755,0.09611242993651949,0.14166528480919452,184.36002,27.148218,0.1111111111111111,15.058823529411764,4.798205375671387,4.798205375671387,0.0027922524604946375,1.001520037651062,1.0,0.0
ERK,layer3.3.conv2,0.2384762234157986,-0.17230742152259637,27.090103696031115,3.9057693714310595,31.16818048898477,0.9702160828747,1.5657181340462798,0.07886190145629918,0.13334846328755928,184.46843,27.262411,0.1111111111111111,16.933332443237305,5.485378742218018,5.485378742218018,0.004765669349581003,1.0017931461334229,1.0,0.0
ERK,layer3.4.conv1,0.2385525173611111,-0.14855106242868743,27.09082691303518,3.9338152866281533,31.17319326209202,1.0165655141555392,1.6141506418975906,0.08270610086444444,0.13671773042127344,184.47823,27.239378,0.1111111111111111,22.636363983154297,5.605368137359619,5.605368137359619,0.004280725959688425,1.001691460609436,1.0,0.0
ERK,layer3.4.conv2,0.23858812120225695,0.05924147400196489,27.092127979128918,4.142645939285991,31.175532444412944,1.0410570223438327,1.614297450357199,0.08534950014628735,0.13580159343733758,184.49585,27.032887,0.1111111111111111,19.461538314819336,5.258327484130859,5.258327484130859,0.0005970795755274594,1.0010576248168945,1.0,0.0
ERK,layer3.5.conv1,0.23841349283854166,0.06283481299488969,27.087639881964616,4.139253393975181,31.164058462944908,0.98505943591151,1.6102762127233199,0.08195719820793904,0.137445273558954,184.43506,27.024805,0.1111111111111111,22.727272033691406,5.803208351135254,5.803208351135254,0.0006295045022852719,1.002439022064209,1.0,0.0
ERK,layer3.5.conv2,0.23863389756944445,0.061145890832616345,27.099962342858984,4.139723043725638,31.178539495752005,0.9043111270395181,1.5969421725259807,0.0726615646767094,0.13714804685306176,184.60199,27.038816,0.1111111111111111,23.0,6.568647861480713,6.568647861480713,0.0006556775770150125,0.7430812120437622,1.0,0.0
ERK,layer4.0.conv1,0.17707400851779515,0.9052167841819028,27.742249102297137,2.8056727608729837,29.642705078988218,-0.2513232328709538,1.2137989275718206,-0.030606571507088766,0.09586338368465878,193.4081,26.837032,0.2222222222222222,27.83333396911621,10.870755195617676,10.870755195617676,-0.010373049415647984,0.6720225214958191,1.0,0.0
ERK,layer4.0.conv2,0.11874898274739583,-2.1182384762138966,27.04837224155954,1.9372234793195346,31.103834197092972,0.10910196027422846,0.7153711405011317,0.0007483814042027121,0.06050672560643168,183.90361,29.16661,0.1111111111111111,22.68181800842285,5.781747341156006,5.781747341156006,0.020360907539725304,1.0014017820358276,1.0,0.0
ERK,layer4.0.downsample.0,1.0,38.00201607720121,38.00202374339754,38.57402086738961,38.57402853358594,38.00202597345405,38.574013096515905,0.9999995937831374,0.9999995998066414,362.03845,7.666196e-06,2.0,2.0,2.0,2.0,-0.9972378611564636,0.11871337890625,1.0,1.0
ERK,layer4.1.conv1,0.11871337890625,-2.076662210486063,27.042526098229757,1.9799568081779029,31.099145116893723,0.07840379875718817,0.7196446458611568,-0.0018947430890931742,0.06166993267307501,183.82455,29.119188,0.1111111111111111,21.782608032226562,6.230111122131348,6.230111122131348,0.019946642220020294,0.9987576603889465,1.0,0.0
ERK,layer4.1.conv2,0.11835267808702257,-2.239042658152492,27.00297699516782,1.8095816329828516,31.051601286303164,0.07958215624783072,0.7013785108171551,-0.0012927754501231977,0.0603675184275009,183.29019,29.24202,0.1111111111111111,20.83333396911621,5.900564193725586,5.900564193725586,0.021474096924066544,1.0065059661865234,1.0,0.0
ERK,layer4.2.conv1,0.11894056532118055,-2.063568073651659,27.063421290972364,2.0020637893280764,31.1290531539521,0.1540092683404822,0.6988593444698675,0.006062266344834031,0.058745456254647666,184.1072,29.12699,0.1111111111111111,17.517240524291992,5.149385929107666,5.149385929107666,0.019793404266238213,0.9970760345458984,1.0,0.0
ERK,layer4.2.conv2,0.11840650770399305,-2.170769102071496,27.00484620859745,1.8830856530786662,31.05870096374761,0.09508899703838389,0.6912627969935703,0.0007805788257168394,0.05913349566056138,183.31543,29.175615,0.1111111111111111,22.81818199157715,5.73685884475708,5.73685884475708,0.020788894966244698,0.0,0.0,0.0
ERK,fc,1.0,30.018262642178737,30.018270396829788,32.555175727329775,32.555183481980826,30.018269343957474,32.555168196243436,0.9999994907857801,0.9999995304668641,226.27414,7.754651e-06,0.1953125,0.1953125,0.1953125,0.1953125,-0.9955806136131287,0.0,0.0,0.0
SynFlow,conv1,0.9834183673469388,16.588025079704227,19.432205902076664,17.007695209686936,19.851876032059373,11.607739795073003,11.931386440807225,0.8725840995360661,0.8785033479722677,95.40266,2.8441808,0.43537414965986393,5.818181818181818,2.657259216061782,2.657259216061782,-0.9522585868835449,0.9499883651733398,1.0,0.5030965391621129
SynFlow,layer1.0.conv1,0.9341634114583334,18.806382235015423,26.718721445525677,22.92983953802706,30.842178748537314,10.053199319279798,10.502680934862086,0.7463130735276396,0.7566308013611895,179.47252,7.912339,0.1111111111111111,10.666666666666666,3.349667066136376,3.349667066136376,-0.8474380373954773,0.9982723593711853,1.0,0.6180530974095038
SynFlow,layer1.0.conv2,0.9324544270833334,18.534686020082514,26.693546226686518,22.654934941786987,30.81379514839099,10.455665757078696,10.8705341128795,0.7600867936890752,0.7664599185161509,179.13635,8.15886,0.1111111111111111,16.0,3.3662789960503323,3.3662789960503323,-0.8405702710151672,1.0005844831466675,1.0,0.6074809871363913
SynFlow,layer1.1.conv1,0.9329155815972222,18.758806190632953,26.700400314473285,22.879862694027125,30.821456817867457,9.943434447830812,10.459538668407722,0.742816842077699,0.7573864591376883,179.22784,7.941594,0.1111111111111111,16.0,4.2090952058576505,4.2090952058576505,-0.8455862402915955,1.0005440711975098,1.0,0.6113101978867985
SynFlow,layer1.1.conv2,0.9333224826388888,18.743671479319232,26.706482472513812,22.865404598471383,30.828215591665963,10.377020334371448,10.813214556603628,0.7566064676506433,0.7634287437437859,179.30905,7.962811,0.1111111111111111,21.333333333333332,3.99879889770097,3.99879889770097,-0.8455537557601929,1.0017890930175781,1.0,0.6029991719237254
SynFlow,layer1.2.conv1,0.9349229600694444,18.664057815933152,26.729266250991746,22.78957683779871,30.854785272857303,9.956640999462834,10.443353780675595,0.7407488723708124,0.7533657789847301,179.61342,8.065208,0.1111111111111111,16.0,4.036149984675683,4.036149984675683,-0.8450171947479248,1.0001091957092285,1.0,0.612465432610118
SynFlow,layer1.2.conv2,0.9349229600694444,18.830187653882774,26.729444360120567,22.95552856661951,30.854785272857303,10.672266511432595,11.021260888935197,0.7589454821211824,0.7673460695522111,179.6158,7.8992567,0.1111111111111111,10.666666666666666,2.734358445904545,2.734358445904545,-0.8484668731689453,0.9270519614219666,1.0,0.6097456736891433
SynFlow,layer2.0.conv1,0.8666178385416666,18.631407214453688,30.627987338355055,20.807795960794387,32.804376084695754,8.131754290229267,9.605662988352861,0.5977959264642652,0.6466923986487662,235.5184,11.99658,0.2222222222222222,32.0,9.695905147627542,9.695905147627542,-0.7304280400276184,0.8581445217132568,1.0,0.3353977152424034
SynFlow,layer2.0.conv2,0.7435641818576388,14.430293734240472,33.79021042125219,19.59492706385977,38.95484375087149,6.251642967079711,7.28532285102197,0.46063726318937503,0.5092579828864537,286.44458,19.359917,0.1111111111111111,32.0,7.296053886413574,7.296053886413574,-0.49694550037384033,1.0069917440414429,1.0,0.0997464915630104
SynFlow,layer2.0.downsample.0,0.4942626953125,4.172794265815051,13.323836250373157,4.274506792317823,13.425548776875928,1.5112557354633185,3.3549382446111142,0.19161507269480182,0.3453092360324991,45.381153,9.151042,2.0,21.0,18.5,18.5,-0.251908540725708,1.5446867942810059,1.0,1.0
SynFlow,layer2.1.conv1,0.7486572265625,14.344078143796239,33.90028389330796,19.5322893182458,39.08849506775752,6.48051265821926,7.566052256036048,0.478650286584438,0.5253263485753248,288.3073,19.556206,0.1111111111111111,21.333333333333332,7.289893627166748,7.289893627166748,-0.49706533551216125,1.0021227598190308,1.0,0.11043826134787232
SynFlow,layer2.1.conv2,0.7501152886284722,14.629875921094687,33.92810895332125,19.82844026270915,39.12667329493571,6.469274344636199,7.524740674025589,0.4702708154536166,0.5191394856170153,288.77914,19.298233,0.1111111111111111,25.6,7.575041770935059,7.575041770935059,-0.5050489902496338,1.0003303289413452,1.0,0.11032969054927069
SynFlow,layer2.2.conv1,0.750244140625,14.650772275594349,33.93282908406603,19.84798867955884,39.13004548803052,6.737365669568648,7.6148543292335935,0.47945742434733424,0.5157664417093121,288.85922,19.282057,0.1111111111111111,21.333333333333332,5.472640755664335,5.472640755664335,-0.505584180355072,1.0006203651428223,1.0,0.10853075802938351
SynFlow,layer2.2.conv2,0.7505967881944444,14.621145125420256,33.9384783468558,19.82193952908736,39.139272750522906,6.678796460853564,7.676838830304701,0.4835911184187219,0.5257559615773391,288.95508,19.317333,0.1111111111111111,25.6,6.928571845243086,6.928571845243086,-0.5050503611564636,0.9964886903762817,1.0,0.11436063489977609
SynFlow,layer2.3.conv1,0.7478366427951388,14.511926861901557,33.87902853121308,19.69989063422154,39.06699230353306,6.68592330131637,7.70035524056621,0.4876038605960118,0.5272536299413846,287.94714,19.367102,0.1111111111111111,32.0,6.725832386110966,6.725832386110966,-0.5010367631912231,1.0023757219314575,1.0,0.11100605002842356
SynFlow,layer2.3.conv2,0.7494574652777778,14.631916808087567,33.911991881329755,19.82937837521,39.109453448452186,6.856556393673426,7.7246824095575315,0.48561167021400076,0.5206081913299868,288.5058,19.280075,0.1111111111111111,21.333333333333332,5.482997081236289,5.482997081236289,-0.5048472285270691,0.7292921543121338,1.0,0.10947726219834975
SynFlow,layer3.0.conv1,0.5465494791666666,10.776509241681161,34.765614466290536,12.869581642080846,36.85868686669022,2.606970707672405,5.528964564347181,0.2092168645315962,0.36788720534759894,303.162,23.989105,0.2222222222222222,42.666666666666664,19.009143829345703,19.009143829345703,-0.279783695936203,0.5605261921882629,1.0,0.012768618744227545
SynFlow,layer3.0.conv2,0.3064185248480903,6.9928013460996965,33.87451712063583,8.560410509164328,35.44212628370046,1.4998164859501832,3.9957397896744804,0.13033689030288167,0.2866734656766302,287.87073,26.881716,0.11337466537952423,51.2,19.529502868652344,19.529502868652344,-0.07225953042507172,1.0074135065078735,1.0,0.0
SynFlow,layer3.0.downsample.0,0.231903076171875,1.8011952738702792,13.008427749151041,1.788316289683138,12.9955487649639,-0.3080938906987649,1.0362690052338586,-0.039766650424133056,0.11397707531863742,43.3048,11.207232,2.0,14.70588207244873,14.70588207244873,14.70588207244873,-0.05291382968425751,1.4043012857437134,1.0,1.0
SynFlow,layer3.1.conv1,0.3149854871961806,6.579045986286914,33.88205501949004,8.541653314491299,35.844662347694424,1.4983775267547048,3.8508669898337318,0.1284823929369289,0.27311943917368475,287.9984,27.303009,0.1111111111111111,63.75,18.866653442382812,18.866653442382812,-0.07102251052856445,1.0008413791656494,1.0,0.0
SynFlow,layer3.1.conv2,0.3151414659288194,6.593853071086194,33.856121137492444,8.591305231204757,35.85357329761101,1.5651812895723074,3.759162079199846,0.13236728497716613,0.26614586139037993,287.55923,27.262268,0.1111111111111111,64.0,16.997379302978516,16.997379302978516,-0.07190211862325668,1.0008535385131836,1.0,0.00021701388888888888
SynFlow,layer3.2.conv1,0.3153143988715278,6.166939567362533,33.85975534800218,8.170634497325572,35.86345027796522,1.4903494068335827,3.753057005291744,0.12660788576391005,0.2658634349282459,287.62076,27.692816,0.1111111111111111,51.2,18.215002059936523,18.215002059936523,-0.06437298655509949,1.0002450942993164,1.0,0.0
SynFlow,layer3.2.conv2,0.3153330485026042,6.391253667643056,33.878882604410634,8.376885995604532,35.86451493237211,1.580866374143128,3.8836374862844587,0.13662024128832023,0.2751614277438094,287.94467,27.487629,0.1111111111111111,64.0,18.172786712646484,18.172786712646484,-0.06807727366685867,1.0018543004989624,1.0,0.00024747197855750486
SynFlow,layer3.3.conv1,0.3158247205946181,6.796569065855564,33.90270538787705,8.786444229123745,35.89258055114523,1.5905884295241919,4.002000622332515,0.13910692348154707,0.28226561794135896,288.34836,27.106136,0.1111111111111111,64.0,19.459718704223633,19.459718704223633,-0.0753486156463623,1.0000005960464478,1.0,0.0
SynFlow,layer3.3.conv2,0.3157111273871528,6.48386454387267,33.88822245402892,8.481740724184831,35.88609863434108,1.4893681848783944,3.714675373698049,0.12614285506293224,0.2646523171399561,288.1029,27.404358,0.1111111111111111,51.0,17.795366287231445,17.795366287231445,-0.06994327157735825,0.9987754821777344,1.0,0.0
SynFlow,layer3.4.conv1,0.31524658203125,6.60052855659854,33.8817938153876,8.57831188374145,35.85957714253051,1.5434051363088628,3.881615260464773,0.13321613629853352,0.27487160451467524,287.994,27.281265,0.1111111111111111,63.75,18.776487350463867,18.776487350463867,-0.07166995108127594,1.0010994672775269,1.0,0.0
SynFlow,layer3.4.conv2,0.3155585394965278,6.531427329435708,33.88182443942106,8.52699231007881,35.87738942006416,1.6353159288456653,3.967378504767167,0.14124519063318228,0.28092346882763797,287.9945,27.350397,0.1111111111111111,63.75,18.394756317138672,18.394756317138672,-0.07075248658657074,0.9993517994880676,1.0,0.00015625
SynFlow,layer3.5.conv1,0.3152431911892361,6.450030381516477,33.908057267502805,8.401356503332536,35.859383389318864,1.4668071401149951,3.7873779885685983,0.12518433393393347,0.2691823537139003,288.4391,27.458027,0.1111111111111111,51.2,18.439937591552734,18.439937591552734,-0.06851686537265778,0.9640032649040222,1.0,0.00022977941176470588
SynFlow,layer3.5.conv2,0.3037228054470486,2.933726910545502,34.09719241042343,4.041458376873919,35.20492387675185,1.3167935616035253,4.158349849595511,0.11790945626283071,0.3038116121829334,291.65463,31.163465,0.11135276407003403,51.2,23.579254150390625,23.579254150390625,0.01336797047406435,0.4844505488872528,1.0,0.0
SynFlow,layer4.0.conv1,0.14784749348958334,6.3104860106211085,31.63457696826271,6.117564337165206,31.441655294806807,-1.4234873298255604,3.420372976216195,-0.13834481762635728,0.221450580349243,251.18661,25.324091,0.5,71.57142639160156,52.258201599121094,52.258201599121094,-0.04882344976067543,0.1787007451057434,1.0,0.0
SynFlow,layer4.0.conv2,0.05922571818033854,11.01408774861818,33.124292445273454,10.869310725800524,32.9795154224558,-0.06408623353494533,6.446965433473737,-0.008299862958493599,0.3463408311221595,275.3047,22.110205,1.0,85.0,64.35424041748047,64.35424041748047,-0.032486289739608765,0.12340642511844635,1.0,0.0
