Unnamed: 0,val_acc,test_acc,epoch,train_loss,prune_type
0,0.4492,0.4739,1,1.7415238377715108,ERK
1,0.5192,0.5508,2,1.381278586863113,ERK
2,0.5702,0.5936,3,1.2294838246796544,ERK
3,0.587,0.6105,4,1.1130781854659404,ERK
4,0.611,0.629,5,1.0503723779295244,ERK
5,0.6096,0.6387,6,0.9969503825206704,ERK
6,0.6338,0.6607,7,0.9640453819535736,ERK
7,0.6636,0.6932,8,0.9294078798375578,ERK
8,0.6758,0.6901,9,0.9086796707577176,ERK
9,0.6708,0.693,10,0.8813624833723759,ERK
10,0.683,0.703,11,0.8700466407330287,ERK
11,0.6186,0.6304,12,0.8463257197980527,ERK
12,0.6934,0.698,13,0.8469885747317235,ERK
13,0.6854,0.6985,14,0.8351103587028308,ERK
14,0.6818,0.6899,15,0.8201898458676461,ERK
15,0.7112,0.7373,16,0.8180778513946424,ERK
16,0.6862,0.7102,17,0.8067468036273946,ERK
17,0.7244,0.7344,18,0.8055842539184114,ERK
18,0.7112,0.721,19,0.789343077742476,ERK
19,0.7228,0.7376,20,0.785927414045035,ERK
20,0.7,0.7134,21,0.7881968887443216,ERK
21,0.7116,0.7221,22,0.7745018256695522,ERK
22,0.6908,0.699,23,0.7810496070615927,ERK
23,0.7184,0.7367,24,0.7774788642201329,ERK
24,0.6824,0.7018,25,0.7646960166105178,ERK
25,0.7204,0.7257,26,0.7681482264458963,ERK
26,0.7262,0.743,27,0.7670094667167066,ERK
27,0.6772,0.6946,28,0.7603054868529665,ERK
28,0.7296,0.7454,29,0.7625976785635337,ERK
29,0.7332,0.7529,30,0.7543826402082742,ERK
30,0.7048,0.7202,31,0.7447390406899302,ERK
31,0.6872,0.6883,32,0.7470032481895892,ERK
32,0.7288,0.7286,33,0.7520182946129063,ERK
33,0.6776,0.6951,34,0.7429866528409159,ERK
34,0.6674,0.7046,35,0.7465998634823368,ERK
35,0.701,0.7257,36,0.7415755280741939,ERK
36,0.722,0.7243,37,0.7379824892747776,ERK
37,0.7434,0.7488,38,0.7424544887325363,ERK
38,0.7106,0.7328,39,0.7356813772451504,ERK
39,0.7286,0.7466,40,0.7329542816873968,ERK
40,0.6996,0.7221,41,0.7470919220705657,ERK
41,0.7304,0.7422,42,0.7361986047861583,ERK
42,0.7044,0.7147,43,0.7408668832731383,ERK
43,0.709,0.7144,44,0.7271712205858312,ERK
44,0.69,0.7051,45,0.7275994925247637,ERK
45,0.7142,0.7337,46,0.7262501637650352,ERK
46,0.729,0.737,47,0.7326381135190654,ERK
47,0.7028,0.7207,48,0.7302604715878468,ERK
48,0.724,0.7346,49,0.7229645851670508,ERK
49,0.7334,0.7302,50,0.7190744899786435,ERK
50,0.7228,0.7392,51,0.7194747605554739,ERK
51,0.7302,0.7436,52,0.7231123184206819,ERK
52,0.7344,0.7512,53,0.7215614523473288,ERK
53,0.7398,0.7464,54,0.7210626136883032,ERK
54,0.704,0.7149,55,0.7197098166514666,ERK
55,0.7184,0.7135,56,0.7187334919756974,ERK
56,0.7336,0.7381,57,0.7198388806605271,ERK
57,0.7392,0.7497,58,0.7129826195898898,ERK
58,0.736,0.7437,59,0.717938479365107,ERK
59,0.722,0.7363,60,0.7127901617108587,ERK
60,0.7236,0.7323,61,0.7184119300115482,ERK
61,0.7144,0.7371,62,0.7182536215184421,ERK
62,0.7236,0.7342,63,0.710878707829364,ERK
63,0.7326,0.7459,64,0.7134899749205663,ERK
64,0.7348,0.735,65,0.7129062951629997,ERK
65,0.7166,0.7291,66,0.7128766485598692,ERK
66,0.6926,0.6951,67,0.7193816134393045,ERK
