Unnamed: 0,val_acc,test_acc,epoch,train_loss,prune_type
0,0.1116,0.1271,1,4.036234169006348,ERK
1,0.1544,0.1771,2,3.515732293810163,ERK
2,0.2076,0.2172,3,3.227195061274937,ERK
3,0.2228,0.2476,4,2.999375126702445,ERK
4,0.2628,0.2934,5,2.8214686829703197,ERK
5,0.2858,0.3104,6,2.690889599663871,ERK
6,0.2872,0.3122,7,2.5857280690329416,ERK
7,0.3148,0.3338,8,2.488563714708601,ERK
8,0.3138,0.3368,9,2.430229665211269,ERK
9,0.3408,0.3631,10,2.3753079101017542,ERK
10,0.3578,0.3814,11,2.329247751235962,ERK
11,0.3192,0.3678,12,2.2805380392074586,ERK
12,0.3398,0.3679,13,2.241240510259356,ERK
13,0.3674,0.4009,14,2.2152906608581544,ERK
14,0.344,0.3794,15,2.169400332314628,ERK
15,0.3588,0.3761,16,2.150033653804234,ERK
16,0.3604,0.3959,17,2.1024049411501204,ERK
17,0.3844,0.4234,18,2.1000112206595283,ERK
18,0.37,0.3976,19,2.080272664342608,ERK
19,0.398,0.4328,20,2.0382686465127127,ERK
20,0.3918,0.4205,21,2.031559132167271,ERK
21,0.3854,0.411,22,2.012631445612226,ERK
22,0.3714,0.4068,23,1.9882717193875996,ERK
23,0.3638,0.396,24,1.9719165093558173,ERK
24,0.3804,0.4186,25,1.9664980568204609,ERK
25,0.3476,0.3888,26,1.9371537065505984,ERK
26,0.4234,0.4585,27,1.9338400275366647,ERK
27,0.404,0.4243,28,1.9254515545708792,ERK
28,0.4106,0.43,29,1.909213639668056,ERK
29,0.4172,0.4464,30,1.8988217503683908,ERK
30,0.4076,0.4492,31,1.8803844567707608,ERK
31,0.3998,0.4297,32,1.8697916289738248,ERK
32,0.428,0.4562,33,1.862182833126613,ERK
33,0.387,0.4275,34,1.858175118991307,ERK
34,0.3926,0.4288,35,1.84830139705113,ERK
35,0.4044,0.4274,36,1.844559166772025,ERK
36,0.3954,0.4362,37,1.834218707084656,ERK
37,0.4108,0.4372,38,1.814815773963928,ERK
38,0.4134,0.4508,39,1.8102516358239311,ERK
39,0.4194,0.4314,40,1.8012360511507306,ERK
40,0.42,0.4452,41,1.804458375658308,ERK
41,0.417,0.459,42,1.7841390950339182,ERK
42,0.4332,0.4605,43,1.7851121364321028,ERK
43,0.4166,0.4551,44,1.7615948350088937,ERK
44,0.4202,0.453,45,1.7794421529769897,ERK
45,0.4228,0.4671,46,1.7661912740979877,ERK
46,0.4212,0.4559,47,1.771333109991891,ERK
47,0.4072,0.4412,48,1.7430010291508269,ERK
48,0.423,0.4531,49,1.7535204485484532,ERK
49,0.415,0.4482,50,1.741173176084246,ERK
50,0.3968,0.4203,51,1.7376184545244489,ERK
51,0.429,0.4695,52,1.7425595576422557,ERK
52,0.4222,0.4587,53,1.7267771904809135,ERK
53,0.3858,0.4235,54,1.7167206736973353,ERK
54,0.421,0.4504,55,1.7252325568880351,ERK
55,0.4194,0.4418,56,1.717214158603123,ERK
56,0.4224,0.4499,57,1.6973114946910313,ERK
57,0.4302,0.4661,58,1.7065495995112827,ERK
58,0.4414,0.4727,59,1.7176620544706072,ERK
59,0.4462,0.4665,60,1.6897879920686991,ERK
60,0.4174,0.4461,61,1.687851914678301,ERK
61,0.447,0.467,62,1.6987571069172451,ERK
62,0.4424,0.4771,63,1.691917933055333,ERK
63,0.4256,0.4641,64,1.677635645866394,ERK
64,0.4638,0.4849,65,1.6835807514190675,ERK
65,0.425,0.456,66,1.681734367779323,ERK
66,0.4228,0.4569,67,1.672494651249477,ERK
67,0.4388,0.4581,68,1.6652414608001709,ERK
68,0.4112,0.4435,69,1.6645654555729457,ERK
69,0.4198,0.4557,70,1.661913046836853,ERK
70,0.4306,0.4643,71,1.6653449153900146,ERK
71,0.4468,0.4691,72,1.6581541763033183,ERK
72,0.4234,0.4481,73,1.657563682283674,ERK
73,0.4346,0.4642,74,1.6500828416006903,ERK
74,0.44,0.4717,75,1.656815226418631,ERK
