Unnamed: 0,val_acc,test_acc,epoch,train_loss,prune_type
0,0.407,0.4047,1,1.7877029160090856,ERK
1,0.4764,0.4645,2,1.3376940754481723,ERK
2,0.5976,0.6057,3,1.057314863204956,ERK
3,0.6456,0.6305,4,0.8807503867149353,ERK
4,0.7186,0.7366,5,0.7503108688763209,ERK
5,0.7148,0.7281,6,0.6813015215737479,ERK
6,0.739,0.7505,7,0.6372874583516802,ERK
7,0.7412,0.7391,8,0.5852537841456277,ERK
8,0.7362,0.7359,9,0.5578340191500527,ERK
9,0.773,0.7774,10,0.5324783274105617,ERK
10,0.781,0.7805,11,0.5197646973814283,ERK
11,0.7934,0.8002,12,0.4826534598214286,ERK
12,0.7772,0.7863,13,0.4655752161570958,ERK
13,0.802,0.8099,14,0.4484216678142547,ERK
14,0.775,0.7978,15,0.4440034231117793,ERK
15,0.7746,0.7833,16,0.4306087032386235,ERK
16,0.7716,0.78,17,0.421839599098478,ERK
17,0.7896,0.7951,18,0.4126243817806244,ERK
18,0.774,0.7797,19,0.4033534537894385,ERK
19,0.7804,0.7875,20,0.3962424955197743,ERK
20,0.802,0.8037,21,0.3984601554700306,ERK
21,0.8144,0.8165,22,0.379795674766813,ERK
22,0.8286,0.836,23,0.3701116734743118,ERK
23,0.7582,0.7727,24,0.3611417344638279,ERK
24,0.8118,0.8127,25,0.3756149535519736,ERK
25,0.816,0.8358,26,0.3625648817845753,ERK
26,0.855,0.8538,27,0.3508103571619306,ERK
27,0.795,0.7955,28,0.349769805584635,ERK
28,0.8272,0.8302,29,0.3653756192752293,ERK
29,0.843,0.8574,30,0.3416354470593589,ERK
30,0.835,0.8389,31,0.3464922224623816,ERK
31,0.8308,0.8385,32,0.341671313558306,ERK
32,0.7774,0.7802,33,0.3412273091929299,ERK
33,0.7596,0.7606,34,0.3383330168042864,ERK
34,0.8572,0.8537,35,0.3255875475917543,ERK
35,0.8314,0.8406,36,0.3183194266898291,ERK
36,0.7904,0.8014,37,0.3301605245045253,ERK
37,0.8272,0.8319,38,0.3250340381690434,ERK
38,0.8266,0.8329,39,0.3232371119941984,ERK
39,0.8358,0.8388,40,0.3270513371058873,ERK
40,0.8178,0.8166,41,0.3158440453665597,ERK
41,0.8284,0.8355,42,0.3178011729036059,ERK
42,0.8448,0.8531,43,0.3202007505723408,ERK
43,0.8104,0.8062,44,0.3235394784382411,ERK
44,0.8258,0.8311,45,0.3096476164885929,ERK
45,0.859,0.8604,46,0.3184198108741215,ERK
46,0.845,0.8524,47,0.3185530345780509,ERK
47,0.8656,0.8597,48,0.3141733319418771,ERK
48,0.8152,0.8228,49,0.3093976507016591,ERK
49,0.8326,0.8405,50,0.3075195225647517,ERK
50,0.8298,0.8461,51,0.3013372618811471,ERK
51,0.8268,0.8304,52,0.3058613385472979,ERK
52,0.7746,0.787,53,0.2925536396673747,ERK
53,0.8448,0.8552,54,0.307673846908978,ERK
54,0.8402,0.8483,55,0.3056420867783683,ERK
55,0.777,0.7802,56,0.2951265270369393,ERK
56,0.8534,0.8653,57,0.2969362258059638,ERK
57,0.8296,0.8247,58,0.2935473434414182,ERK
58,0.8482,0.8488,59,0.2953505930730274,ERK
59,0.8484,0.8552,60,0.2951455910716738,ERK
60,0.825,0.8342,61,0.2958276317800794,ERK
61,0.84,0.8437,62,0.30163641503879,ERK
62,0.8158,0.831,63,0.2973779307944434,ERK
63,0.822,0.8303,64,0.2869302449907575,ERK
64,0.8434,0.8436,65,0.2878502970082419,ERK
65,0.8624,0.8653,66,0.2946297757114683,ERK
66,0.824,0.8288,67,0.2928144406420844,ERK
67,0.8662,0.8682,68,0.2898973080090114,ERK
68,0.84,0.85,69,0.2923909155811582,ERK
69,0.8184,0.8358,70,0.2828780031204224,ERK
