Unnamed: 0,val_acc,test_acc,epoch,train_loss,prune_type
0,0.4952,0.5161,1,1.6650359630584717,ERK
1,0.6468,0.6537,2,1.153277791908809,ERK
2,0.699,0.7167,3,0.9210337672914778,ERK
3,0.6872,0.7016,4,0.783558611188616,ERK
4,0.7252,0.7232,5,0.705504777942385,ERK
5,0.7522,0.7472,6,0.6478417795045035,ERK
6,0.7716,0.7733,7,0.593041558776583,ERK
7,0.6392,0.6335,8,0.571484488930021,ERK
8,0.7662,0.7826,9,0.5177373581273215,ERK
9,0.7888,0.7957,10,0.4977150177955627,ERK
10,0.7828,0.7814,11,0.4915912277357919,ERK
11,0.8274,0.8329,12,0.4675939083099365,ERK
12,0.7698,0.7717,13,0.4446821796894074,ERK
13,0.805,0.808,14,0.4342352567400251,ERK
14,0.7822,0.7981,15,0.4384497950758252,ERK
15,0.7872,0.7966,16,0.4173172606740679,ERK
16,0.7714,0.7797,17,0.4017522187743868,ERK
17,0.6378,0.6458,18,0.3957887308938163,ERK
18,0.7656,0.761,19,0.3951291712692805,ERK
19,0.8372,0.843,20,0.386012555701392,ERK
20,0.7992,0.8011,21,0.3725160087857928,ERK
21,0.8322,0.8411,22,0.3706904028994696,ERK
22,0.7946,0.8007,23,0.3690742607627596,ERK
23,0.8074,0.8095,24,0.3605843503986086,ERK
24,0.821,0.8198,25,0.3561203117881502,ERK
25,0.8468,0.8471,26,0.3569611630269459,ERK
26,0.8258,0.8257,27,0.3591591852051871,ERK
27,0.8262,0.827,28,0.3408091068267822,ERK
28,0.8038,0.815,29,0.3423996494497571,ERK
29,0.8364,0.8302,30,0.3381021652051381,ERK
30,0.8364,0.8451,31,0.343078277196203,ERK
31,0.7936,0.7886,32,0.3324487377064569,ERK
32,0.7946,0.816,33,0.3358991198028836,ERK
33,0.7792,0.7954,34,0.3301391163042613,ERK
34,0.8252,0.8256,35,0.333357783641134,ERK
35,0.8284,0.8264,36,0.3252141125713076,ERK
36,0.8416,0.8487,37,0.3244443230969565,ERK
37,0.8084,0.8104,38,0.3277703751836504,ERK
38,0.835,0.8434,39,0.3282674886499132,ERK
39,0.7842,0.7893,40,0.3142382992165429,ERK
40,0.8186,0.8175,41,0.3185689931256431,ERK
41,0.8488,0.8552,42,0.3162854480743408,ERK
42,0.8232,0.8286,43,0.3102923473290034,ERK
43,0.8382,0.8441,44,0.3085776963404247,ERK
44,0.8418,0.855,45,0.3076603777919496,ERK
45,0.8304,0.8437,46,0.3034693758828299,ERK
46,0.814,0.8166,47,0.3057245767116546,ERK
47,0.841,0.8411,48,0.3022691487414496,ERK
48,0.8248,0.8434,49,0.3063260067360742,ERK
49,0.837,0.8467,50,0.299861894590514,ERK
50,0.8596,0.8644,51,0.2998780295678547,ERK
51,0.834,0.8399,52,0.3006106408153261,ERK
52,0.8354,0.8501,53,0.3012084395544869,ERK
53,0.8362,0.8374,54,0.2996326894419533,ERK
54,0.7514,0.7669,55,0.2891448384523392,ERK
55,0.8488,0.8455,56,0.3026223492622375,ERK
56,0.8622,0.8729,57,0.2920867149318967,ERK
57,0.8386,0.8401,58,0.2871304305962154,ERK
58,0.8592,0.8631,59,0.2916746657235282,ERK
59,0.825,0.8267,60,0.2925952571630478,ERK
60,0.8258,0.8348,61,0.2977041065692901,ERK
61,0.7602,0.7758,62,0.3008857325996671,ERK
62,0.8372,0.8512,63,0.2985862795795713,ERK
63,0.8394,0.8469,64,0.2875932661976133,ERK
64,0.8476,0.8494,65,0.2801117940459932,ERK
65,0.8536,0.8536,66,0.2881833692959377,ERK
66,0.8212,0.82,67,0.284239644237927,ERK
67,0.8078,0.8188,68,0.2876800127540316,ERK
