prune_type,layer,sparsity,sm,sm_ub,rm,rm_ub,ism,irm,ism_norm,irm_norm,t1m,t2m,ep,imax_ep,i_mean_ep,num_sub_regulars,random_factor,copeland_score,compatibility,overlap_coefs
ERK,features.0,1.0,12.738792882859476,12.738793927508956,13.036272402137076,13.036273446786556,12.738786896910087,13.036265817277428,0.9999994010807607,0.9999994147476916,41.569217681884766,1.044649479808868e-06,2.3703703703703702,2.3703703703703702,2.3703703703703702,2.3703703703703702,-0.9759437441825867,1.0,1.0,1.0
ERK,features.3,1.0,27.640535044639922,27.640538881296028,31.916407713101265,31.91641154975737,27.640532445719053,31.91639628148046,0.9999994476130839,0.9999995216167429,191.99984741210938,3.836656105704606e-06,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.9947916865348816,1.0,1.0,1.0
ERK,features.7,1.0,32.895494591407484,32.895540383894556,35.24853949366117,35.24858528614824,32.89550058602203,35.24855476539416,0.9999990721914785,0.9999991341282541,271.5291442871094,4.579248707159422e-05,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,-0.9963171482086182,1.0,1.0,1.0
ERK,features.10,1.0,39.140736376129304,39.140766903435384,45.19578804965331,45.19581857695939,39.140734819926,45.19578805282563,0.9999992201446881,0.9999993246248277,383.9999084472656,3.052730608033016e-05,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.9973958134651184,0.7854682207107544,1.0,1.0
ERK,features.14,0.7854682074652778,20.842816499132653,41.2711001905389,23.78092939387018,44.20921308527643,8.194494788550822,10.676307331170934,0.48153143976333274,0.5558152291406346,426.825927734375,20.42828369140625,0.2222222222222222,42.666666666666664,12.532917499572896,12.532917499572896,-0.5915133953094482,0.6626752018928528,1.0,0.1527301371826981
ERK,features.17,0.5204026963975694,8.25352280460229,39.97457688175073,14.39002503790222,46.11107911505066,3.9134439635058142,5.356717085296664,0.24561641555592503,0.3234598485915397,400.49169921875,31.721054077148438,0.1111111111111111,42.33333206176758,8.807342529296875,8.807342529296875,-0.19155332446098328,1.0031251907348633,1.0,0.00564622829768513
ERK,features.20,0.5217793782552084,8.215928257090539,40.024098575694055,14.364013132872905,46.17218345147642,3.9368745923512987,5.3960345203317175,0.24419690096252358,0.32386707732355907,401.48211669921875,31.808170318603516,0.1111111111111111,51.0,9.653294563293457,9.653294563293457,-0.1911284327507019,0.7482381463050842,1.0,0.006289928524254975
ERK,features.24,0.3902672661675347,6.8155873918912135,41.16689812187168,9.718512522665677,44.069823252646145,1.1438038371255879,4.150148555649644,0.06259515905121682,0.2291691244600181,424.6783752441406,34.35131072998047,0.2222222222222222,56.66666793823242,16.863338470458984,16.863338470458984,-0.11773363500833511,0.664758563041687,1.0,0.00044639048084850263
ERK,features.27,0.25924258761935765,0.30809141451525335,39.92249418551135,6.411432090431646,46.02583486142774,0.840870625716746,2.402902142438525,0.043398177021336345,0.1482943407578722,399.4513854980469,39.614402770996094,0.1111111111111111,42.25,9.795351028442383,9.795351028442383,-0.003171470481902361,1.0022705793380737,1.0,0.0
ERK,features.30,0.2596855163574219,0.4193259696349898,39.95440211099241,6.530159568395533,46.065235709752955,0.761829262837431,2.4075412429723997,0.03634589294641286,0.14977109806847144,400.08856201171875,39.53507614135742,0.1111111111111111,42.25,10.844937324523926,10.844937324523926,-0.004636314231902361,0.9988363981246948,1.0,4.802981527774566e-05
ERK,features.34,0.25922224256727433,0.5073956376098039,39.92094696817621,6.610472692490795,46.0240240230572,0.6959514492463313,2.336726622142472,0.029574986617133578,0.14573529734074964,399.4205017089844,39.413551330566406,0.1111111111111111,49.900001525878906,11.49602222442627,11.49602222442627,-0.005734602455049753,1.0013171434402466,1.0,3.1777033730158726e-05
ERK,features.37,0.2593955993652344,0.519505692682273,39.934403611383445,6.62455186050191,46.03944977920308,0.8368471838302941,2.379166734817154,0.04257033889211455,0.14691887410322768,399.68914794921875,39.41489791870117,0.1111111111111111,50.0,9.642313003540039,9.642313003540039,-0.005890687461942434,0.9992035627365112,1.0,3.229188016670083e-05
ERK,features.40,0.25902345445421004,0.45877916423208376,39.90496522990591,6.560143120589743,46.00632918626357,0.6969243848645563,2.345257258523556,0.02955603584390705,0.14610480758893865,399.1015625,39.44618606567383,0.1111111111111111,49.900001525878906,11.43185806274414,11.43185806274414,-0.005116939544677734,0.0,0.0,1.600922131147541e-05
ERK,classifier.0,0.16861271371646802,-0.4673420958218628,82.69055585339689,8.135015407341825,91.29291335656058,-5.253599385738207,2.8392315153971555,-0.2686922725741995,0.08985181422319655,1710.4320068359375,83.15789794921875,0.16326530612244897,247.125,48.210609436035156,48.210609436035156,0.0020289907697588205,1.7191929817199707,1.0,0.0
ERK,classifier.3,0.2898213863372803,10.844337223561723,68.90062689641329,10.823559294389938,68.8798489672415,-10.469995647227917,6.041286298628959,-0.5185923569620661,0.16140004214599615,1187.8240966796875,58.05628967285156,1.0,399.29998779296875,150.18875122070312,150.18875122070312,-0.0838562548160553,3.452498197555542,1.0,1.0
ERK,classifier.6,1.0,28.382047396179228,28.382093173172148,66.99214124611171,66.99218702310463,28.382082317062544,66.99217939271693,0.9999997311548334,0.9999998861003344,202.38580322265625,4.577699291985482e-05,0.00244140625,0.00244140625,0.00244140625,0.00244140625,-0.9950588941574097,0.0,0.0,0.0
iterSNIP,features.0,0.9895833333333334,10.977595492064266,12.672201319395809,11.27190597413334,12.966511801464883,9.471334565487755,10.443525627164803,0.9299629562840841,0.937568541410292,41.14617156982422,1.694605827331543,2.3703703703703702,7.111111111111111,5.841269841269841,5.841269841269841,-0.9482565522193909,0.9114120006561279,1.0,0.9403285963307116
iterSNIP,features.3,0.9015299479166666,11.373303821325809,26.299430301428348,15.369466728021745,30.295593208124284,8.387501057747205,8.623095040389954,0.6376195359191226,0.6466741579177481,173.91500854492188,14.926126480102539,0.1111111111111111,10.5,2.5527334213256836,2.5527334213256836,-0.6062314510345459,0.9447711110115051,1.0,0.6569509340786921
iterSNIP,features.7,0.8264838324652778,12.773521067410112,30.406510950832963,14.74893715686995,32.3819270402928,7.179437457328351,8.816189349252122,0.5826111874321921,0.6399634731665653,232.13897705078125,17.63298988342285,0.2152777761220932,29.5,10.821221351623535,10.821221351623535,-0.5669251680374146,0.8839148283004761,1.0,0.5818447367446847
iterSNIP,features.10,0.7462836371527778,10.630731372423234,34.8178575320912,15.009780802689406,39.196906962357374,6.6214466608871705,8.068652057998715,0.5175581472845725,0.5792569705768308,304.07080078125,24.18712615966797,0.11500449478626251,21.0,9.680465698242188,9.680465698242188,-0.3693559765815735,0.9520108699798584,1.0,0.4559844803166785
iterSNIP,features.14,0.7067464192708334,2.607292587365336,40.71502345284385,4.683444111397407,42.79117497687592,6.535355080724978,10.020710801435449,0.4744428098178988,0.5888366966711829,415.42828369140625,38.107730865478516,0.21153846383094788,48.400001525878906,21.55682373046875,21.55682373046875,-0.09588183462619781,0.9658030271530151,0.9465020576131687,0.42663474834118315
iterSNIP,features.17,0.5802747938368056,-8.50134638135664,45.26884481127031,-3.65874286070796,50.11144833191899,5.247354977071191,8.17777440429194,0.3789160359213294,0.5018902877430547,513.3170776367188,53.77019119262695,0.11333955079317093,60.25,19.317344665527344,19.317344665527344,0.276019424200058,1.0293337106704712,0.9958847736625515,0.3134705662321244
iterSNIP,features.20,0.6399637858072916,-0.25254018443415305,46.79203073841741,5.0744040890036075,52.11897501185517,5.700858888069473,8.93344507089693,0.39374479637872484,0.5227867130628733,548.37353515625,47.04457092285156,0.11554524302482605,62.25,21.272336959838867,21.272336959838867,0.030942333862185478,0.9646418690681458,1.0,0.3414775137318571
iterSNIP,features.24,0.6156327989366319,-15.449738112923605,54.998992355826395,-12.913059554327916,57.535670914422084,5.287536853456152,12.044971673213265,0.3372514641879065,0.5479713742005791,757.2222900390625,70.44873046875,0.2101939618587494,116.25,49.70265197753906,49.70265197753906,0.3989969491958618,0.8502031564712524,1.0,0.30151867432756124
iterSNIP,features.27,0.5297499762641059,-43.09881994305842,61.92122247637517,-36.87743727790611,68.14260514152748,3.582256809571259,9.299304652197396,0.20941397129464126,0.4357316377495437,959.5594482421875,105.0200424194336,0.11771844327449799,97.0,39.53403854370117,39.53403854370117,1.0949565172195435,1.196743369102478,0.9465020576131687,0.22101227068280757
iterSNIP,features.30,0.5597860548231337,-58.537491325818884,62.605933661974085,-52.072018502591405,69.07140648520156,2.9901047880711453,8.992130701718132,0.16574808814024528,0.41092063556750985,980.875732421875,121.14342498779297,0.11604015529155731,124.25,40.97393798828125,40.97393798828125,1.6933016777038574,0.9582211971282959,0.9979879275653923,0.18518578413748
iterSNIP,features.34,0.5167401631673177,-131.75517992830046,61.32946057462922,-124.32163394330986,68.76300655961982,0.09135312743574739,5.399117091710596,-0.0006414564246279583,0.25002208617623894,941.32568359375,193.0846405029297,0.1054842472076416,113.0,34.938018798828125,34.938018798828125,4.921205043792725,0.7873489260673523,0.8830022075055187,0.16163086009835367
iterSNIP,features.37,0.399009280734592,-129.37020859171062,57.067306667078434,-124.6605691241252,61.77694613466386,-0.42403263400230956,5.35033054026599,-0.02997883321025964,0.2534163635699408,815.1693725585938,186.43751525878906,0.12893171608448029,113.75,43.6033935546875,43.6033935546875,4.224299430847168,0.5432150959968567,1.0,0.1773597885830938
iterSNIP,features.40,0.2460691663953993,-223.77590847351658,46.43277072570218,-220.77674985420083,49.43192934501792,-9.260323324798367,-5.033740381466096,-0.7489873296870486,-0.3548248520828484,540.0005493164062,270.20867919921875,0.12350256741046906,108.25,39.152381896972656,39.152381896972656,9.248969078063965,0.0,0.0,0.0020895774678392756
iterSNIP,classifier.0,0.17548796595359334,-374.3994908325719,120.24974012445931,-349.6395576957985,145.00967326123276,-3.3688737559984103,7.049964806408284,-0.20400568947853404,0.20304330007278637,3616.0,494.64923095703125,0.063298299908638,332.75,69.12714385986328,69.12714385986328,2.8841381072998047,0.5032121539115906,0.3115727002967359,0.0
iterSNIP,classifier.3,0.09766948223114014,-9.611646041117808,69.08479560927282,-10.19742664592232,68.4990150044683,5.768109507090705,25.27677775581745,0.30841195875058425,0.6674118628097034,1194.17724609375,78.69644165039062,1.0858209133148193,363.0,249.36712646484375,249.36712646484375,-0.03170229494571686,1.1694726943969727,0.9958762886597938,1.0
iterSNIP,classifier.6,0.34306640625,12.35726284988814,21.55184292801314,31.224999064622246,40.419579142747246,9.881718278882966,16.94543872887618,0.6265519505636367,0.6892459481385074,117.1204833984375,9.194580078125,0.006891798693686724,0.2222222222222222,0.08994643602343357,0.08994643602343357,-0.2779703438282013,0.0,0.0,0.0
