Unnamed: 0,val_acc,test_acc,epoch,train_loss,prune_type
0,0.0514,0.0489,1,4.36480503490993,ERK
1,0.066,0.0767,2,3.9237240150996615,ERK
2,0.1258,0.1455,3,3.642692437853132,ERK
3,0.179,0.1943,4,3.2817677593231203,ERK
4,0.2384,0.2509,5,2.976391958509173,ERK
5,0.2524,0.2704,6,2.7566062082563128,ERK
6,0.313,0.3308,7,2.5684007263183597,ERK
7,0.2954,0.3026,8,2.3919959708622525,ERK
8,0.3052,0.3405,9,2.274434446607317,ERK
9,0.3174,0.3351,10,2.170905384336199,ERK
10,0.3682,0.3851,11,2.083309014184134,ERK
11,0.4044,0.4289,12,2.004548108918326,ERK
12,0.3206,0.3389,13,1.9268489939825877,ERK
13,0.4268,0.4462,14,1.894863634790693,ERK
14,0.3982,0.4146,15,1.8222229950768607,ERK
15,0.4188,0.4369,16,1.7831797109331404,ERK
16,0.4212,0.4346,17,1.738985234669277,ERK
17,0.4562,0.4742,18,1.7206193351745604,ERK
18,0.4544,0.4784,19,1.665725086075919,ERK
19,0.4368,0.4646,20,1.6468772527149746,ERK
20,0.442,0.4665,21,1.6223150273731777,ERK
21,0.4844,0.5058,22,1.6050783375331334,ERK
22,0.4808,0.4944,23,1.5947950322287423,ERK
23,0.4722,0.5006,24,1.555955046926226,ERK
24,0.4166,0.4309,25,1.5462720026288714,ERK
25,0.487,0.5094,26,1.519313616071429,ERK
26,0.453,0.4681,27,1.5000353976658412,ERK
27,0.4368,0.4485,28,1.499479431424822,ERK
28,0.4492,0.4528,29,1.4849876158578057,ERK
29,0.4582,0.4827,30,1.4800617027282714,ERK
30,0.4762,0.4982,31,1.4472489200319565,ERK
31,0.4778,0.5054,32,1.4231203174591065,ERK
32,0.4736,0.4996,33,1.4341515452521187,ERK
33,0.478,0.4953,34,1.4060819149017334,ERK
34,0.4994,0.5175,35,1.4211637932913643,ERK
35,0.4972,0.5083,36,1.3977499982288906,ERK
36,0.483,0.5061,37,1.3943025193895613,ERK
37,0.5044,0.5149,38,1.3901948077338082,ERK
38,0.4842,0.5185,39,1.3682372890199934,ERK
39,0.5226,0.5304,40,1.3807639510290963,ERK
40,0.4886,0.5115,41,1.35504937512534,ERK
41,0.4548,0.4788,42,1.3463650805609566,ERK
42,0.5122,0.5314,43,1.3532521983555386,ERK
43,0.5072,0.5272,44,1.3411345066343034,ERK
44,0.505,0.5223,45,1.327379243033273,ERK
45,0.514,0.5265,46,1.3213733870642526,ERK
