Unnamed: 0,val_acc,test_acc,epoch,train_loss,prune_type
0,0.4034,0.4116,1,1.7434365231650215,ERK
1,0.5348,0.549,2,1.1692939036233083,ERK
2,0.661,0.6655,3,0.927273794242314,ERK
3,0.7484,0.7587,4,0.790220217023577,ERK
4,0.7158,0.7278,5,0.6851158394132342,ERK
5,0.7454,0.7535,6,0.6381784759249006,ERK
6,0.7406,0.7701,7,0.5945209784167154,ERK
7,0.765,0.7823,8,0.5610059438432966,ERK
8,0.7318,0.7224,9,0.5451271482876369,ERK
9,0.7562,0.7668,10,0.5242150591100965,ERK
10,0.7766,0.7832,11,0.5206826838425228,ERK
11,0.7456,0.7475,12,0.483781886781965,ERK
12,0.7754,0.7811,13,0.4705708120550428,ERK
13,0.7644,0.7696,14,0.4709786287375859,ERK
14,0.8334,0.8415,15,0.4592271304130554,ERK
15,0.7832,0.7909,16,0.4549106415680476,ERK
16,0.7592,0.7647,17,0.4455604096821376,ERK
17,0.8038,0.7989,18,0.4340589846883501,ERK
18,0.798,0.8088,19,0.4329839066096714,ERK
19,0.8024,0.8007,20,0.4245421755313873,ERK
20,0.7874,0.7859,21,0.4273233187198639,ERK
21,0.79,0.7988,22,0.4101770297118595,ERK
22,0.6816,0.6699,23,0.4111409320150103,ERK
23,0.8052,0.8076,24,0.4005092860119683,ERK
24,0.76,0.7594,25,0.4081114799635751,ERK
25,0.8176,0.8157,26,0.3981211083275931,ERK
26,0.82,0.824,27,0.3905284791333335,ERK
27,0.8152,0.8118,28,0.3949528431892395,ERK
28,0.786,0.7812,29,0.3906977197102138,ERK
29,0.8126,0.8201,30,0.3853897039379392,ERK
30,0.8,0.8168,31,0.3921073573827743,ERK
31,0.8182,0.8333,32,0.384684019769941,ERK
32,0.7648,0.7636,33,0.3838487906115396,ERK
33,0.7646,0.7727,34,0.3814438699824469,ERK
34,0.8204,0.8239,35,0.3708502466338021,ERK
35,0.7712,0.7816,36,0.3714752024412155,ERK
36,0.8148,0.8152,37,0.3814288546357836,ERK
37,0.77,0.7744,38,0.3709783835921968,ERK
